[356, 32099, 16145, 18744, 8989, 11961, 18910, 5712, 18910, 12893, 18910, 22401, 16145, 11961, 12893, 7906, 16328, 14365, 11961, 7906, 18744, 5712, 13455, 18744, 6097, 20696, 12409, 28875, 6097, 13455, 17615, 12409, 18910, 24477, 6097, 13832, 28875, 13455, 7906, 6097, 12409, 21687, 26909, 22401, 8989, 20696, 18910, 24477, 27946, 13832, 27946, 27946, 29832, 11961, 18744, 17615, 18910, 12409, 7805, 26909, 14365, 13455, 22401, 16145, 29832, 5712, 13832, 13455, 29832, 14365, 11961, 24477, 18744, 12893, 6097, 28875, 11961, 14365, 13455, 6484, 18744, 26909, 16145, 20696, 13832, 16328, 17615, 18744, 12409, 18744, 21687, 6097, 11961, 27946, 6097, 24477, 17615, 27946, 29832, 5712, 17615, 5712, 16328, 18910, 12409, 24477, 20696, 14365, 28875, 22401, 14365, 6097, 13455, 17615, 21687, 8989, 18910, 20696, 7805, 11961, 13832, 18910, 18910, 12409, 16328, 13455, 8989, 16328, 18744, 22401, 6484, 28875, 11961, 24477, 7906, 24477, 28875, 8989, 7906, 20696, 27946, 13832, 5712, 18744, 7906, 18744, 12409, 16328, 12409, 16145, 17615, 21687, 6097, 13832, 6484, 12893, 5712, 24477, 16328, 27946, 17615, 11961, 8989, 16145, 6097, 22401, 6484, 18744, 8989, 28875, 16328, 24477, 6484, 13455, 18910, 18744, 21687, 27946, 7906, 20696, 17615, 18744, 18910, 18744, 26909, 21687, 17615, 8989, 26909, 6097, 12893, 8989, 7805, 18910, 28875, 24477, 6484, 13832, 21687, 21687, 27946, 29832, 13455]	[16145, 18744, 8989, 11961, 18910, 5712, 12893, 22401, 7906, 16328, 14365, 13455, 6097, 20696, 12409, 28875, 17615, 24477, 13832, 21687, 26909, 27946, 29832, 7805, 6484]
[356, 32099, 2114, 14443, 14299, 19394, 5820, 30567, 17718, 5402, 29967, 30307, 27878, 30729, 13705, 16028, 21775, 16654, 2126, 25762, 7103, 19450, 28094, 20948, 13643, 29005, 28737, 28668, 19235, 1461, 25307, 19033, 15881, 13483, 18103, 25650, 9168, 3221, 5381, 13312, 29857, 19450, 16028, 18140, 25095, 1368, 14443, 24839, 22843, 15707, 30235, 1679, 29967, 30974, 18140, 21918, 25762, 18103, 9066, 13483, 27655, 16937, 16654, 902, 17333, 19603, 29857, 19948, 26532, 25746, 28461, 6106, 29044, 22198, 15470, 6748, 29044, 23487, 17167, 1235, 25307, 27562, 2325, 27096, 29514, 6151, 22779, 23380, 31184, 1789, 12000, 22301, 25095, 1235, 5760, 26040, 5520, 19535, 18779, 12375, 15334, 16028, 29537, 18103, 26545, 16942, 29537, 25762, 8109, 28702, 23812, 7778, 14283, 858, 26441, 28668, 24979, 30412, 16846, 29200, 99, 26334, 29200, 13643, 1368, 30235, 6212, 17037, 11015, 6259, 12180, 7643, 25081, 17037, 19394, 2851, 15568, 6106, 19421, 7291, 17718, 7291, 10998, 23376, 18038, 8485, 22976, 30974, 20427, 14123, 5398, 1494, 17369, 13023, 4356, 2631, 12180, 9254, 30974, 99, 5117, 26545, 5520, 28668, 14299, 8640, 26188, 26545, 30113, 17682, 20314, 30833, 25762, 25095, 30214, 1494, 8492, 16937, 10862, 2325, 23487, 6391, 27096, 25505, 2608, 1815, 16246, 902, 17718, 26040, 23812, 5339, 489, 4317, 9889, 30235, 20961, 29005, 12614, 10533, 27839, 7643]	[2114, 14443, 14299, 19394, 5820, 30567, 17718, 5402, 29967, 30307, 27878, 30729, 13705, 16028, 21775, 16654, 2126, 25762, 7103, 19450, 28094, 20948, 13643, 29005, 28737, 28668, 19235, 1461, 25307, 19033, 15881, 13483, 18103, 25650, 9168, 3221, 5381, 13312, 29857, 18140, 25095, 1368, 24839, 22843, 15707, 30235, 1679, 30974, 21918, 9066, 27655, 16937, 902, 17333, 19603, 19948, 26532, 25746, 28461, 6106, 29044, 22198, 15470, 6748, 23487, 17167, 1235, 27562, 2325, 27096, 29514, 6151, 22779, 23380, 31184, 1789, 12000, 22301, 5760, 26040, 5520, 19535, 18779, 12375, 15334, 29537, 26545, 16942, 8109, 28702, 23812, 7778, 14283, 858, 26441, 24979, 30412, 16846, 29200, 99, 26334, 6212, 17037, 11015, 6259, 12180, 7643, 25081, 2851, 15568, 19421, 7291, 10998, 23376, 18038, 8485, 22976, 20427, 14123, 5398, 1494, 17369, 13023, 4356, 2631, 9254, 5117, 8640, 26188, 30113, 17682, 20314, 30833, 30214, 8492, 10862, 6391, 25505, 2608, 1815, 16246, 5339, 489, 4317, 9889, 20961, 12614, 10533, 27839]
[356, 32099, 20338, 28561, 14598, 1672, 31109, 5786, 9143, 30656, 20569, 2068, 27725, 9534, 11892, 12972, 15731, 9257, 29776, 30692, 29919, 13291, 5786, 29784, 9799, 6191, 28595, 16269, 2445, 11107, 16269, 14598, 26338, 19520, 11372, 653, 28299, 2445, 19520, 19281, 12972, 13458, 3000, 11107, 9799, 15209, 9257, 9562, 16269, 10810, 29784, 26338, 31109, 31401, 20569, 2061, 30692, 2068, 28561, 7352, 12972, 9143, 15731, 11372, 8212, 27179, 9534, 9799, 9143, 9930, 15731, 16269, 30692, 8212, 26338, 2061, 15209, 9088, 6191, 30692, 12932, 16269, 9930, 12932, 9930, 12469, 14598, 3000, 30656, 31109, 8212, 25152, 15295, 12932, 1672, 31401, 15295, 3000, 3394, 20569, 14598, 19520, 11107, 9562, 5786, 6164, 6164, 28299, 15731, 25550, 13291, 3394, 15731, 2061, 9799, 29784, 3394, 2061, 12469, 13291, 12469, 14598, 26338, 28796, 9799, 16269, 29776, 28796, 2445]	[20338, 28561, 14598, 1672, 31109, 5786, 9143, 30656, 20569, 2068, 27725, 9534, 11892, 12972, 15731, 9257, 29776, 30692, 29919, 13291, 29784, 9799, 6191, 28595, 16269, 2445, 11107, 26338, 19520, 11372, 653, 28299, 19281, 13458, 3000, 15209, 9562, 10810, 31401, 2061, 7352, 8212, 27179, 9930, 9088, 12932, 12469, 25152, 15295, 3394, 6164, 25550, 28796]
[356, 32099, 28573, 28573, 20036, 9031, 2872, 13292, 16409, 9977, 7505, 17857, 18744, 13977, 12758, 25743, 4127, 12881, 11095, 4119, 19167, 13713, 13452, 12660, 4042, 30443, 13452, 14739, 8114, 21458, 28787, 18553, 2987, 21352, 6794, 27582, 21066, 16423, 26618, 11515, 18775, 12993, 11836, 5668, 10183, 18747, 29548, 20165, 29543, 21010, 22251, 2892, 6721, 25380, 23251, 21511, 9767, 3719, 16861, 19681, 14744, 15029, 30168, 10915, 2833, 2791, 27817, 19406, 28311, 25203, 14326, 8266, 4119, 25046, 2811, 9326, 15477, 23078, 27896, 27762, 12705, 28858, 12277, 8904, 6471, 12660, 14266, 15595, 15477, 18672, 22430, 4419, 31899, 16861, 19681, 8040, 18696, 24051, 5848, 6983, 5514, 26462, 27762, 4453, 3977, 19310, 394, 21971, 26791, 18191, 22326, 30714, 5668, 9720, 24616, 839, 23080, 2402, 7639, 31443, 24057, 28853, 28787, 874, 3463, 14886, 3463, 10476, 12193, 198, 15011, 27105, 1487, 3859, 31963, 15222, 16198, 16420, 18288, 620, 31716, 8759, 8661, 7175, 30358, 3388, 19513, 13907, 12993, 13713, 19579, 9031, 25195, 568, 11199, 9901, 19681, 22248, 15011, 12631, 11272, 29616, 10674, 12705, 2914, 15704, 9908, 7181]	[28573, 20036, 9031, 2872, 13292, 16409, 9977, 7505, 17857, 18744, 13977, 12758, 25743, 4127, 12881, 11095, 4119, 19167, 13713, 13452, 12660, 4042, 30443, 14739, 8114, 21458, 28787, 18553, 2987, 21352, 6794, 27582, 21066, 16423, 26618, 11515, 18775, 12993, 11836, 5668, 10183, 18747, 29548, 20165, 29543, 21010, 22251, 2892, 6721, 25380, 23251, 21511, 9767, 3719, 16861, 19681, 14744, 15029, 30168, 10915, 2833, 2791, 27817, 19406, 28311, 25203, 14326, 8266, 25046, 2811, 9326, 15477, 23078, 27896, 27762, 12705, 28858, 12277, 8904, 6471, 14266, 15595, 18672, 22430, 4419, 31899, 8040, 18696, 24051, 5848, 6983, 5514, 26462, 4453, 3977, 19310, 394, 21971, 26791, 18191, 22326, 30714, 9720, 24616, 839, 23080, 2402, 7639, 31443, 24057, 28853, 874, 3463, 14886, 10476, 12193, 198, 15011, 27105, 1487, 3859, 31963, 15222, 16198, 16420, 18288, 620, 31716, 8759, 8661, 7175, 30358, 3388, 19513, 13907, 19579, 25195, 568, 11199, 9901, 22248, 12631, 11272, 29616, 10674, 2914, 15704, 9908, 7181]
[356, 32099, 11160, 19515, 7723, 10144, 9435, 19515, 9435, 17268, 17915, 5431, 7723, 17268, 30351, 17915, 23729, 10144, 5431, 17268, 19515, 21698, 19515, 7723, 21698, 5431, 21698, 23729, 17268, 17915, 5431, 30351, 9435, 9435, 7723, 17915, 17268, 10144, 30351, 17915, 26944, 17915, 7723, 30351, 23729, 17915, 10144, 10144, 19515, 23729, 26944, 21698, 9435, 23729, 17915, 9435, 11160, 7723, 5431, 19515, 11160, 11160, 17268, 9435, 26944, 30351, 23729, 11160, 9435, 17915, 17915, 17915, 17915, 10144, 26944, 17268, 5431, 17915, 7723, 26944, 19515, 21698, 5431, 17915, 23729, 7723, 17915]	[11160, 19515, 7723, 10144, 9435, 17268, 17915, 5431, 30351, 23729, 21698, 26944]
[356, 32099, 26498, 14365, 20051, 2911, 25160, 24372, 26498, 26314, 19873, 14229, 12189, 5197, 22249, 30337, 20051, 14721, 11686, 23193, 10271, 28936, 19873, 9056, 26256, 8045, 22979, 6427, 16102, 24165, 29590, 10230, 14721, 25354, 30337, 22988, 21938, 29769, 11686, 3908, 14365, 10873, 11727, 25354, 29769, 10230, 16136, 3908, 28381]	[26498, 14365, 20051, 2911, 25160, 24372, 26314, 19873, 14229, 12189, 5197, 22249, 30337, 14721, 11686, 23193, 10271, 28936, 9056, 26256, 8045, 22979, 6427, 16102, 24165, 29590, 10230, 25354, 22988, 21938, 29769, 3908, 10873, 11727, 16136, 28381]
[356, 32099, 11898, 9851, 9550, 4275, 20993, 28177, 1401, 22677, 10927, 14241, 16233, 24617, 5970, 1207, 5102, 4275, 23750, 20316, 10212, 2898, 14758, 11189, 15851, 11703, 31742, 126, 9672, 30567, 23658, 10018, 6342, 31742, 18980, 9300, 10212, 10927, 1401, 31962, 18980, 25032, 22730, 1280, 23557, 1068, 10018, 27640, 2778, 25479, 20993, 1207, 30275, 24720, 13325, 30003, 28752, 22427, 18980, 23557, 26248, 10018, 14248, 9550, 21202, 5102, 366, 10018, 1068, 2964, 2898, 13325, 14784, 23303, 2964, 21202, 10212, 9550, 16233, 25032, 27640, 5055, 6587, 9550, 2587, 25301, 2898, 6610, 14248, 14241, 9550, 528, 14448, 31742, 14758, 14241, 23658, 2587, 10212, 728, 28177, 2113, 20316, 5970, 12275, 23750, 23557, 15377, 22677, 5678, 3737, 10212, 2778, 14448, 22457, 13077, 20993, 366]	[11898, 9851, 9550, 4275, 20993, 28177, 1401, 22677, 10927, 14241, 16233, 24617, 5970, 1207, 5102, 23750, 20316, 10212, 2898, 14758, 11189, 15851, 11703, 31742, 126, 9672, 30567, 23658, 10018, 6342, 18980, 9300, 31962, 25032, 22730, 1280, 23557, 1068, 27640, 2778, 25479, 30275, 24720, 13325, 30003, 28752, 22427, 26248, 14248, 21202, 366, 2964, 14784, 23303, 5055, 6587, 2587, 25301, 6610, 528, 14448, 728, 2113, 12275, 15377, 5678, 3737, 22457, 13077]
[356, 32099, 3293, 18957, 12859, 7092, 13628, 23860, 17734, 18796, 30234, 5564, 31808, 18901, 18646, 14374, 27479, 23917, 27362, 13628, 24711, 20933, 666, 25636, 24559, 1778, 3175, 14374, 31958, 30573, 14215, 21857, 17711, 10669, 19854, 18230, 23721, 18901, 19591, 15553, 6260, 8219, 5007, 20991, 10965, 4275, 1696, 18337, 29450, 21712, 18012, 5595, 18226, 15386, 21225, 4508, 28356, 2711, 7036, 30765, 13254, 23817, 28745, 13710, 1778, 5771, 5989, 18273, 19610, 28096, 25063, 6065, 19854, 9884, 31958, 8219, 5962, 16080, 6260, 7786, 31634, 31953, 6679, 31958, 7139, 3980, 3030, 17542, 17997, 4275, 4743, 21416, 29163, 14434, 21857, 6149, 21895, 31634, 1253, 28902, 23721, 25063, 7655, 18022, 5007, 995, 8846, 9681, 6065, 19523, 19740, 26662]	[3293, 18957, 12859, 7092, 13628, 23860, 17734, 18796, 30234, 5564, 31808, 18901, 18646, 14374, 27479, 23917, 27362, 24711, 20933, 666, 25636, 24559, 1778, 3175, 31958, 30573, 14215, 21857, 17711, 10669, 19854, 18230, 23721, 19591, 15553, 6260, 8219, 5007, 20991, 10965, 4275, 1696, 18337, 29450, 21712, 18012, 5595, 18226, 15386, 21225, 4508, 28356, 2711, 7036, 30765, 13254, 23817, 28745, 13710, 5771, 5989, 18273, 19610, 28096, 25063, 6065, 9884, 5962, 16080, 7786, 31634, 31953, 6679, 7139, 3980, 3030, 17542, 17997, 4743, 21416, 29163, 14434, 6149, 21895, 1253, 28902, 7655, 18022, 995, 8846, 9681, 19523, 19740, 26662]
[356, 32099, 11817, 16684, 15086, 12607, 29527, 30963, 24704, 7567, 12900, 17613, 3220, 17613, 1125, 9721, 23465, 15045, 2482, 17277, 2482, 2482, 9865, 23164, 31995, 9117, 6307, 30115, 25472, 3726, 7296, 12248, 4337, 24631, 4211, 23465, 15110, 26674, 30963, 15547, 15550, 17613, 557, 22099, 22928, 18558, 4635, 14618, 8192, 15518, 29527, 19952, 6909, 19788, 23356, 2106, 484, 15518, 22323, 22895, 8614, 21206, 21206, 21841, 1796, 19168, 12900, 22895, 6499, 15547, 4211, 21206, 18967, 7111, 24631, 23465, 15361, 25402, 16464, 30115, 24438, 8192, 5849, 18558, 29527, 25402, 12868, 1125, 628, 26408, 5296, 25472, 7474, 6909, 21841, 15518, 23356, 15141, 7296, 7565, 4392, 11333, 22928, 15550, 2482, 1092, 6307, 7567, 29527, 17528, 29118, 3726, 19838, 7111, 26408, 16464, 6307, 628, 4103, 12868, 12607, 14500, 9131, 15045, 16684, 7111, 6499, 21841, 11032, 24876, 23565, 29647, 20122, 2944, 12900, 24631, 14500, 21417, 21029, 3220, 8326, 18575, 21029, 16684, 6307, 19952, 11333, 14273, 557, 17613, 25472, 17613, 8614, 24631, 12702, 28446, 25402, 1796, 5296, 16684, 628, 8524, 11817, 14618, 22323, 9721, 24704, 30199, 4945, 24631, 20122, 31995, 24631, 24876, 17613, 3726, 1796, 15086, 20530, 15547, 557, 8524, 31573, 17983, 17983, 4337, 21029, 22928, 21841, 8524, 21540, 5849, 7567, 15518, 21206, 3111, 26674, 19086, 31494, 30199, 8723, 12900, 5849, 22099, 12702, 7567, 6909]	[11817, 16684, 15086, 12607, 29527, 30963, 24704, 7567, 12900, 17613, 3220, 1125, 9721, 23465, 15045, 2482, 17277, 9865, 23164, 31995, 9117, 6307, 30115, 25472, 3726, 7296, 12248, 4337, 24631, 4211, 15110, 26674, 15547, 15550, 557, 22099, 22928, 18558, 4635, 14618, 8192, 15518, 19952, 6909, 19788, 23356, 2106, 484, 22323, 22895, 8614, 21206, 21841, 1796, 19168, 6499, 18967, 7111, 15361, 25402, 16464, 24438, 5849, 12868, 628, 26408, 5296, 7474, 15141, 7565, 4392, 11333, 1092, 17528, 29118, 19838, 4103, 14500, 9131, 11032, 24876, 23565, 29647, 20122, 2944, 21417, 21029, 8326, 18575, 14273, 12702, 28446, 8524, 30199, 4945, 20530, 31573, 17983, 21540, 3111, 19086, 31494, 8723]
[356, 32099, 7264, 10984, 25099, 18016, 10834, 26015, 18222, 25464, 10472, 2514, 7826, 2647, 29235, 7782, 29603, 3939, 29742, 24305, 24156, 31481, 30714, 10988, 4308, 30503, 22314, 10404, 14265, 21266, 23018, 16346, 22221, 1177, 24704, 602, 17036, 19759, 14872, 18718, 22518, 7186, 19250, 30017, 6107, 27766, 1850, 16001, 5612, 27594, 27766, 11919, 6961, 29160, 12303, 18579, 12362, 11425, 25308, 14981, 28386, 26617, 27170, 14552, 24704, 560, 19709, 28020, 26033, 13868, 3630, 13589, 18222, 889, 18283, 4576, 21483, 29545, 12103, 3630, 5054, 1465, 13817, 3345, 26825, 31863, 11227, 26137, 22456, 30477, 31481, 22456, 9606, 18723, 18445, 25198, 10701, 5946, 4745, 22005, 16357, 19151, 7536, 15825, 20611, 4692, 10439, 18579, 13642, 7668, 19707, 30594, 13575, 4376, 21806, 8608, 28702, 3467, 973, 25308, 21937, 4476, 27103, 14807, 17783, 144, 18782, 9702, 8843, 7782, 17863, 12059, 17112, 1177, 27202, 23225, 10834, 15217, 20346, 3972, 1257, 17621, 6229, 23046, 17462, 18464, 30638]	[7264, 10984, 25099, 18016, 10834, 26015, 18222, 25464, 10472, 2514, 7826, 2647, 29235, 7782, 29603, 3939, 29742, 24305, 24156, 31481, 30714, 10988, 4308, 30503, 22314, 10404, 14265, 21266, 23018, 16346, 22221, 1177, 24704, 602, 17036, 19759, 14872, 18718, 22518, 7186, 19250, 30017, 6107, 27766, 1850, 16001, 5612, 27594, 11919, 6961, 29160, 12303, 18579, 12362, 11425, 25308, 14981, 28386, 26617, 27170, 14552, 560, 19709, 28020, 26033, 13868, 3630, 13589, 889, 18283, 4576, 21483, 29545, 12103, 5054, 1465, 13817, 3345, 26825, 31863, 11227, 26137, 22456, 30477, 9606, 18723, 18445, 25198, 10701, 5946, 4745, 22005, 16357, 19151, 7536, 15825, 20611, 4692, 10439, 13642, 7668, 19707, 30594, 13575, 4376, 21806, 8608, 28702, 3467, 973, 21937, 4476, 27103, 14807, 17783, 144, 18782, 9702, 8843, 17863, 12059, 17112, 27202, 23225, 15217, 20346, 3972, 1257, 17621, 6229, 23046, 17462, 18464, 30638]
