[7211, 32099, 18349, 17280, 7344, 14485, 3762, 26109, 14786, 7696, 20132, 16815, 7538, 17643, 10451, 8356, 28918, 30445, 8641, 20466, 16411, 1453, 24421, 22312, 19420, 21410, 11759, 21013, 17915, 18918, 7194, 11235, 8443, 23753, 15026, 8591, 8940, 22408, 123, 1853, 22474, 24008, 23045, 5883, 6642, 13739, 1255, 31706, 9731, 22448, 9627, 11908, 3988, 14050, 30317, 8830, 10777, 9559, 20809, 27999, 18968, 1128, 4514, 31759, 8821, 31609, 17931, 385, 4105, 9431, 26185, 7436, 5304, 1420, 25657, 30432, 24383, 8036, 30787, 4131, 30485, 13571, 27787, 31796, 19471, 19260, 9783]	[9783, 19260, 19471, 31796, 27787, 13571, 30485, 4131, 30787, 8036, 24383, 30432, 25657, 1420, 5304, 7436, 26185, 9431, 4105, 385, 17931, 31609, 8821, 31759, 4514, 1128, 18968, 27999, 20809, 9559, 10777, 8830, 30317, 14050, 3988, 11908, 9627, 22448, 9731, 31706, 1255, 13739, 6642, 5883, 23045, 24008, 22474, 1853, 123, 22408, 8940, 8591, 15026, 23753, 8443, 11235, 7194, 18918, 17915, 21013, 11759, 21410, 19420, 22312, 24421, 1453, 16411, 20466, 8641, 30445, 28918, 8356, 10451, 17643, 7538, 16815, 20132, 7696, 14786, 26109, 3762, 14485, 7344, 17280, 18349]
[7211, 32099, 15293, 30160, 4084, 7303, 26909, 15098, 24286, 18645, 21588, 30864, 9232, 11837, 5968, 22651, 5981, 1558, 6297, 16339, 7754, 26924, 26202, 25968, 3239, 4960, 24443, 17322, 1840, 27231, 31717, 25208, 18021, 21652, 27615, 3319, 2317, 21843, 17382, 24643, 7496, 7955, 10355, 17469, 22018, 16871, 26371, 741, 22793, 1196, 9387, 22251, 22232, 9598, 21769, 23924, 8747, 6974, 1889, 7478, 19798, 6521, 27933, 18853, 17647, 3300, 16296, 31713, 8063, 7716, 18941, 25922, 15128, 20383, 29274, 5570, 1151, 24603, 1274, 18557, 13183, 15049, 9265, 10305, 9769, 21620, 5659, 25698, 16646, 18684, 4010, 21479, 11112, 8233, 4126, 24831, 12694, 8136, 23912, 19193, 31778, 428, 9560, 24802, 6826, 8810, 13118, 14622, 7996, 22967, 24510, 4933, 10982, 31096, 10444, 126, 29697, 29949, 11422, 7854, 27471, 29654, 30697, 11219, 30659, 31460, 1356, 15122, 30115, 3841, 26379, 4593, 23678, 29058, 21080, 2644, 8685, 2925, 404, 23552, 17005, 31702, 23412, 16724, 13769, 20513, 22491, 13512, 1988, 11238, 5939, 26447, 31779, 15119, 3384, 30898, 10185, 10917, 1828, 30913, 12405, 5194, 543, 22384, 30057, 31530, 28102, 17472, 15923, 2589, 25437, 10952, 11894, 8061, 25023, 24995, 12965, 10933, 6435, 17162, 6656, 15733, 206, 2618, 9398, 9591, 1350, 24295, 18802, 25329, 2033, 21773, 9477, 3901, 26211, 9116, 29304, 31093, 29823, 9178, 19303, 22732, 23944, 21868, 22507, 4508, 8737, 17312, 12948, 18208]	[18208, 12948, 17312, 8737, 4508, 22507, 21868, 23944, 22732, 19303, 9178, 29823, 31093, 29304, 9116, 26211, 3901, 9477, 21773, 2033, 25329, 18802, 24295, 1350, 9591, 9398, 2618, 206, 15733, 6656, 17162, 6435, 10933, 12965, 24995, 25023, 8061, 11894, 10952, 25437, 2589, 15923, 17472, 28102, 31530, 30057, 22384, 543, 5194, 12405, 30913, 1828, 10917, 10185, 30898, 3384, 15119, 31779, 26447, 5939, 11238, 1988, 13512, 22491, 20513, 13769, 16724, 23412, 31702, 17005, 23552, 404, 2925, 8685, 2644, 21080, 29058, 23678, 4593, 26379, 3841, 30115, 15122, 1356, 31460, 30659, 11219, 30697, 29654, 27471, 7854, 11422, 29949, 29697, 126, 10444, 31096, 10982, 4933, 24510, 22967, 7996, 14622, 13118, 8810, 6826, 24802, 9560, 428, 31778, 19193, 23912, 8136, 12694, 24831, 4126, 8233, 11112, 21479, 4010, 18684, 16646, 25698, 5659, 21620, 9769, 10305, 9265, 15049, 13183, 18557, 1274, 24603, 1151, 5570, 29274, 20383, 15128, 25922, 18941, 7716, 8063, 31713, 16296, 3300, 17647, 18853, 27933, 6521, 19798, 7478, 1889, 6974, 8747, 23924, 21769, 9598, 22232, 22251, 9387, 1196, 22793, 741, 26371, 16871, 22018, 17469, 10355, 7955, 7496, 24643, 17382, 21843, 2317, 3319, 27615, 21652, 18021, 25208, 31717, 27231, 1840, 17322, 24443, 4960, 3239, 25968, 26202, 26924, 7754, 16339, 6297, 1558, 5981, 22651, 5968, 11837, 9232, 30864, 21588, 18645, 24286, 15098, 26909, 7303, 4084, 30160, 15293]
[7211, 32099, 19963, 28053, 6469, 4809, 13574, 795, 13468, 25299, 6445, 26667, 24253, 20806, 7848, 4657, 31465, 4397, 314, 22022, 23616, 11523, 10976, 5280, 13174, 7809, 7442, 23743, 30138, 27829, 10138, 30455, 16514, 25844, 14919, 22649, 11620, 1788, 18702, 6169, 26357, 2004, 15449, 26423, 28587, 23846, 6943, 12002, 17270, 25152, 20947, 29609, 28260, 27179, 21994, 27804, 19509, 12075, 10325, 16932, 11366, 9912, 15016, 16260, 10739, 3101, 211, 16120, 18168, 25526, 20656, 3961, 3104, 21807, 28244, 3034, 17794, 5089, 12724, 21595, 31151, 10885, 22988, 7314, 3836, 5386, 13932, 15417, 15139, 31104, 30091, 17375, 21410, 20921, 5261, 527, 22462, 30124, 13788, 20342, 31575, 21852, 2764, 10763, 12431, 1613, 12886, 19313, 19263, 9245, 21807, 973, 1636, 30370, 26679, 30087, 11765, 18153, 4065, 29400, 2160, 30762, 1014, 25476, 27157, 16839, 16781, 7164, 13447, 13222, 5116, 19751, 27444, 8052, 12985, 22829, 6859, 24917, 1773, 21819, 15791, 2990, 24971, 1519, 10918, 13192, 25969, 7533, 25820, 27374, 9612, 559, 16321, 17368, 19742, 1409, 18133, 23242, 24687, 14454, 1930, 11973, 25621, 7458, 274, 7778, 18132, 8095, 24181, 15723, 12920, 17334, 24637, 23464, 24607, 27554, 22244, 883, 13665, 4434, 13892, 28463, 9291, 20084, 3629, 7073, 19851, 24638, 7205, 21529, 22412, 21791, 11574, 24999, 13977]	[13977, 24999, 11574, 21791, 22412, 21529, 7205, 24638, 19851, 7073, 3629, 20084, 9291, 28463, 13892, 4434, 13665, 883, 22244, 27554, 24607, 23464, 24637, 17334, 12920, 15723, 24181, 8095, 18132, 7778, 274, 7458, 25621, 11973, 1930, 14454, 24687, 23242, 18133, 1409, 19742, 17368, 16321, 559, 9612, 27374, 25820, 7533, 25969, 13192, 10918, 1519, 24971, 2990, 15791, 21819, 1773, 24917, 6859, 22829, 12985, 8052, 27444, 19751, 5116, 13222, 13447, 7164, 16781, 16839, 27157, 25476, 1014, 30762, 2160, 29400, 4065, 18153, 11765, 30087, 26679, 30370, 1636, 973, 21807, 9245, 19263, 19313, 12886, 1613, 12431, 10763, 2764, 21852, 31575, 20342, 13788, 30124, 22462, 527, 5261, 20921, 21410, 17375, 30091, 31104, 15139, 15417, 13932, 5386, 3836, 7314, 22988, 10885, 31151, 21595, 12724, 5089, 17794, 3034, 28244, 21807, 3104, 3961, 20656, 25526, 18168, 16120, 211, 3101, 10739, 16260, 15016, 9912, 11366, 16932, 10325, 12075, 19509, 27804, 21994, 27179, 28260, 29609, 20947, 25152, 17270, 12002, 6943, 23846, 28587, 26423, 15449, 2004, 26357, 6169, 18702, 1788, 11620, 22649, 14919, 25844, 16514, 30455, 10138, 27829, 30138, 23743, 7442, 7809, 13174, 5280, 10976, 11523, 23616, 22022, 314, 4397, 31465, 4657, 7848, 20806, 24253, 26667, 6445, 25299, 13468, 795, 13574, 4809, 6469, 28053, 19963]
[7211, 32099, 14353, 27457, 31756, 19832, 3584, 4044, 24455, 21178, 28222, 15873, 3348, 4045, 11909, 4269, 22262, 14218, 16761, 22872, 4256, 15789, 889, 25684, 30106, 18791, 21825, 503, 2580, 17073, 28110, 6419, 16228, 6606, 9015, 8611, 21831, 12455, 30792, 24714, 24600, 27163, 11054, 17192, 26933, 31746, 31630, 3901, 10411, 28417, 1634, 147, 11475, 22391, 25317, 19051, 22329, 31731, 7554, 13891, 29684, 5289, 6627, 18460, 878, 687, 24820, 13506, 16728, 25964, 3908, 8606, 7859, 6241, 6534, 22225, 21844, 10175, 26587, 29496, 16129, 6177, 25887, 17921, 10481, 18209, 28665, 12438, 15480, 1171, 29968, 14066, 29524, 27860, 7605, 23251, 13929, 13631, 13333, 11860, 11281, 26464, 20869, 22206, 23194, 24826, 26174, 29571, 26824, 10009, 6001, 20916, 22054, 22822, 19455, 3082, 6011, 31048, 10520, 927, 17649, 25447, 3166, 21819, 8209, 7759, 11016, 10822, 22848, 28037, 10295, 30255, 28453, 22389, 2809, 28967, 8840, 25608, 14511, 14108, 16494, 7951, 11485, 13707, 2912, 28948, 3069, 9328, 4667, 9716, 13671, 21729, 15661, 13802, 12782, 31546, 29420, 26333, 23084, 22965, 12624, 10152, 23294, 644, 4940, 8405, 12577, 22922, 8315, 16136, 1056, 1339, 4097, 15851]	[15851, 4097, 1339, 1056, 16136, 8315, 22922, 12577, 8405, 4940, 644, 23294, 10152, 12624, 22965, 23084, 26333, 29420, 31546, 12782, 13802, 15661, 21729, 13671, 9716, 4667, 9328, 3069, 28948, 2912, 13707, 11485, 7951, 16494, 14108, 14511, 25608, 8840, 28967, 2809, 22389, 28453, 30255, 10295, 28037, 22848, 10822, 11016, 7759, 8209, 21819, 3166, 25447, 17649, 927, 10520, 31048, 6011, 3082, 19455, 22822, 22054, 20916, 6001, 10009, 26824, 29571, 26174, 24826, 23194, 22206, 20869, 26464, 11281, 11860, 13333, 13631, 13929, 23251, 7605, 27860, 29524, 14066, 29968, 1171, 15480, 12438, 28665, 18209, 10481, 17921, 25887, 6177, 16129, 29496, 26587, 10175, 21844, 22225, 6534, 6241, 7859, 8606, 3908, 25964, 16728, 13506, 24820, 687, 878, 18460, 6627, 5289, 29684, 13891, 7554, 31731, 22329, 19051, 25317, 22391, 11475, 147, 1634, 28417, 10411, 3901, 31630, 31746, 26933, 17192, 11054, 27163, 24600, 24714, 30792, 12455, 21831, 8611, 9015, 6606, 16228, 6419, 28110, 17073, 2580, 503, 21825, 18791, 30106, 25684, 889, 15789, 4256, 22872, 16761, 14218, 22262, 4269, 11909, 4045, 3348, 15873, 28222, 21178, 24455, 4044, 3584, 19832, 31756, 27457, 14353]
[7211, 32099, 1595, 5040, 1477, 3823, 6738, 24116, 15103, 29976, 13399, 26466, 3776, 1830, 26492, 29943, 7622, 4884, 29782, 27641, 26782, 16476, 1414, 2817, 18777, 229, 13223, 11170, 9941, 11195, 30899, 12691, 10012, 24980, 20811, 17217, 27802, 16558, 7867, 4209, 16060, 13119, 27571, 8251, 72, 22094, 5970, 4935, 5555, 12197, 20204, 22750, 18805, 30128, 194, 1674, 556, 12640, 1751, 2919, 14528, 14116, 16006, 9663, 5689, 20535, 26639, 24392, 23636, 5049, 9688, 26229, 24641, 19820, 21630, 17873, 14145, 28481, 9922, 12880, 14735, 19715, 2996, 18352, 5601, 26660, 22264, 4522, 27770, 12230, 24957, 25579, 21734, 10881, 27908, 30070, 4545, 30482, 25389, 2547, 31458, 14655, 22119, 27437, 18276, 7681, 24878, 24901, 7523, 7942]	[7942, 7523, 24901, 24878, 7681, 18276, 27437, 22119, 14655, 31458, 2547, 25389, 30482, 4545, 30070, 27908, 10881, 21734, 25579, 24957, 12230, 27770, 4522, 22264, 26660, 5601, 18352, 2996, 19715, 14735, 12880, 9922, 28481, 14145, 17873, 21630, 19820, 24641, 26229, 9688, 5049, 23636, 24392, 26639, 20535, 5689, 9663, 16006, 14116, 14528, 2919, 1751, 12640, 556, 1674, 194, 30128, 18805, 22750, 20204, 12197, 5555, 4935, 5970, 22094, 72, 8251, 27571, 13119, 16060, 4209, 7867, 16558, 27802, 17217, 20811, 24980, 10012, 12691, 30899, 11195, 9941, 11170, 13223, 229, 18777, 2817, 1414, 16476, 26782, 27641, 29782, 4884, 7622, 29943, 26492, 1830, 3776, 26466, 13399, 29976, 15103, 24116, 6738, 3823, 1477, 5040, 1595]
[7211, 32099, 30002, 17732, 25798, 27413, 15837, 3813, 5263, 18966, 8253, 28887, 27552, 26362, 2489, 8027, 31366, 29879, 710, 3843, 15518, 1336, 18931, 21321, 14698, 18823, 19674, 4650, 27414, 21686, 29447, 7472, 27097, 6027, 1752, 7531, 20526, 16767, 1087, 20809, 22790, 27500, 25176, 3430, 30096, 1996, 20312, 23571, 13949, 23209, 20478, 26331, 28145, 22452, 8766, 4920, 15958, 14642, 29511, 12960, 2999, 21608, 15797, 17382, 23772, 19097, 24521, 16593, 30448, 22998, 15669, 14694, 26430, 19297, 5190, 7311, 24731, 30346, 21844, 6785, 3892, 23324, 17450, 28975, 26922, 16835, 11016, 10541, 7743, 7142, 17975, 8729, 30955, 5519, 27101, 11518, 1060, 24600, 20530, 8566, 3037, 7451, 31008, 10170, 28972, 16111, 12720, 27239, 28774, 10878, 27841, 3084, 4041, 1267, 26160, 5330, 25694, 22644, 24277, 7801, 24033, 31580, 17465, 2307, 3704, 13429, 22714, 25230, 11455, 9993, 31166, 9490, 19002, 31673, 19838, 28109, 24215, 5948, 27644, 20322, 10042, 7895, 16338, 525, 16705, 3489, 15601, 24696, 16477, 5730, 20103, 1825, 928, 19091, 4918, 1772, 6985, 1584, 9996, 8898, 2966, 15703, 14047, 19892, 6457, 14314, 23237, 22117, 1686, 670, 3332, 11286, 16578, 5010, 10412, 15169, 31264, 2640, 12812, 4991, 25309, 34, 8206, 24258, 23635, 6052, 9612, 12251, 16188, 8038, 11951, 20816, 13536, 20144, 23198, 18828, 10825, 26846, 19723, 29929, 3310, 6217, 10719, 19428, 29702, 617, 31026, 1539, 29815, 6860, 16911, 17835, 11518, 25439, 23409, 25519, 2036, 19619]	[19619, 2036, 25519, 23409, 25439, 11518, 17835, 16911, 6860, 29815, 1539, 31026, 617, 29702, 19428, 10719, 6217, 3310, 29929, 19723, 26846, 10825, 18828, 23198, 20144, 13536, 20816, 11951, 8038, 16188, 12251, 9612, 6052, 23635, 24258, 8206, 34, 25309, 4991, 12812, 2640, 31264, 15169, 10412, 5010, 16578, 11286, 3332, 670, 1686, 22117, 23237, 14314, 6457, 19892, 14047, 15703, 2966, 8898, 9996, 1584, 6985, 1772, 4918, 19091, 928, 1825, 20103, 5730, 16477, 24696, 15601, 3489, 16705, 525, 16338, 7895, 10042, 20322, 27644, 5948, 24215, 28109, 19838, 31673, 19002, 9490, 31166, 9993, 11455, 25230, 22714, 13429, 3704, 2307, 17465, 31580, 24033, 7801, 24277, 22644, 25694, 5330, 26160, 1267, 4041, 3084, 27841, 10878, 28774, 27239, 12720, 16111, 28972, 10170, 31008, 7451, 3037, 8566, 20530, 24600, 1060, 11518, 27101, 5519, 30955, 8729, 17975, 7142, 7743, 10541, 11016, 16835, 26922, 28975, 17450, 23324, 3892, 6785, 21844, 30346, 24731, 7311, 5190, 19297, 26430, 14694, 15669, 22998, 30448, 16593, 24521, 19097, 23772, 17382, 15797, 21608, 2999, 12960, 29511, 14642, 15958, 4920, 8766, 22452, 28145, 26331, 20478, 23209, 13949, 23571, 20312, 1996, 30096, 3430, 25176, 27500, 22790, 20809, 1087, 16767, 20526, 7531, 1752, 6027, 27097, 7472, 29447, 21686, 27414, 4650, 19674, 18823, 14698, 21321, 18931, 1336, 15518, 3843, 710, 29879, 31366, 8027, 2489, 26362, 27552, 28887, 8253, 18966, 5263, 3813, 15837, 27413, 25798, 17732, 30002]
[7211, 32099, 8595, 1957, 23253, 5245, 1390, 31461, 12024, 1498, 21234, 29226, 23317, 1236, 30007, 12328, 29221, 28707, 40]	[40, 28707, 29221, 12328, 30007, 1236, 23317, 29226, 21234, 1498, 12024, 31461, 1390, 5245, 23253, 1957, 8595]
[7211, 32099, 11134, 16090, 24033, 13685, 25697, 25822, 18750, 8996, 7305, 21731, 13644, 15885, 3124, 26251, 1592, 20949, 11989, 24165, 19111, 30077, 10840, 21124, 22199, 30009, 22820, 2907, 10358, 26707, 4614, 18221, 4043, 17727, 23766, 19555, 7945, 12384, 6157, 10079, 16682, 22736, 15104, 18042, 13857, 29112, 15954, 20443, 6547, 1749, 15158, 28199, 3696, 7896, 31062, 11600, 27840, 9180, 6336, 3186, 3595, 8929, 14918, 12357, 23618, 4408, 15533, 17407, 31724, 9644, 13155, 1462, 16029, 5197, 19282, 23495, 7762, 12313, 9579, 22584, 2135, 10818, 29679, 6596, 14800, 27897, 25364, 1453, 30986, 14614, 10718, 26226, 3508, 13737, 25087, 15408, 7352, 10723, 2356, 22609, 7384, 9678, 21102, 9345, 3204, 22942, 5108, 28668, 15225, 6910, 9786, 2423, 8285, 7855, 31142, 25194, 16825, 21424, 18630, 1122, 1681, 992, 25073, 29644, 25452, 16852, 17111, 4262, 17701, 4178, 19372, 4532, 27653, 3879, 7654, 24868, 15909, 21060, 27525, 10191, 11409, 3726, 3261, 4344, 14046, 28136, 28515, 14649, 24744, 31503, 20700, 1607, 26391, 19280, 7116, 14951, 17909, 7491, 27463, 15615, 11446, 25768, 2204, 4141, 23776, 28363, 17617, 15204, 29037, 1243, 2361, 6188, 5391, 19260, 15561, 23336, 572, 31164, 4408, 27284, 17190, 17574, 25459, 15720, 27005, 19584, 23636, 1399]	[1399, 23636, 19584, 27005, 15720, 25459, 17574, 17190, 27284, 4408, 31164, 572, 23336, 15561, 19260, 5391, 6188, 2361, 1243, 29037, 15204, 17617, 28363, 23776, 4141, 2204, 25768, 11446, 15615, 27463, 7491, 17909, 14951, 7116, 19280, 26391, 1607, 20700, 31503, 24744, 14649, 28515, 28136, 14046, 4344, 3261, 3726, 11409, 10191, 27525, 21060, 15909, 24868, 7654, 3879, 27653, 4532, 19372, 4178, 17701, 4262, 17111, 16852, 25452, 29644, 25073, 992, 1681, 1122, 18630, 21424, 16825, 25194, 31142, 7855, 8285, 2423, 9786, 6910, 15225, 28668, 5108, 22942, 3204, 9345, 21102, 9678, 7384, 22609, 2356, 10723, 7352, 15408, 25087, 13737, 3508, 26226, 10718, 14614, 30986, 1453, 25364, 27897, 14800, 6596, 29679, 10818, 2135, 22584, 9579, 12313, 7762, 23495, 19282, 5197, 16029, 1462, 13155, 9644, 31724, 17407, 15533, 4408, 23618, 12357, 14918, 8929, 3595, 3186, 6336, 9180, 27840, 11600, 31062, 7896, 3696, 28199, 15158, 1749, 6547, 20443, 15954, 29112, 13857, 18042, 15104, 22736, 16682, 10079, 6157, 12384, 7945, 19555, 23766, 17727, 4043, 18221, 4614, 26707, 10358, 2907, 22820, 30009, 22199, 21124, 10840, 30077, 19111, 24165, 11989, 20949, 1592, 26251, 3124, 15885, 13644, 21731, 7305, 8996, 18750, 25822, 25697, 13685, 24033, 16090, 11134]
[7211, 32099, 15159, 27616, 14799, 3261, 8371, 15437, 24579, 6496, 10161, 17436, 18704, 31967, 19294, 1879, 3236, 25375, 2362, 29681, 28449, 3409, 474, 7041, 31351, 10664, 31491, 19220, 7258, 18978, 29786, 18241, 8651, 7539, 16179, 14125, 21075, 12935, 25449, 31375, 10039, 19309, 29657, 90, 11344, 10407, 16324, 30002, 18813, 30255, 8291, 14768, 21225, 17880, 15063, 1534, 24501, 28205, 22972, 28891, 21302, 22194, 11536, 2405, 27782, 31559, 19521, 26948, 30046, 10207, 4537, 4542, 15585, 6059, 15647, 6696, 4280, 14487, 5572, 22369, 5316, 7355, 5980, 28360, 1616, 16501, 1977, 15237, 31771, 28346, 9280, 5205, 7712, 17493, 11842, 29415, 1822, 28242, 31998, 10399, 11718, 16296, 26192, 9226, 4530, 17669, 13043, 5694, 6388, 31285, 17532, 20946, 31562, 5311, 7896, 16586, 10075, 29601, 21679, 15713, 6846, 14171, 16026, 18958, 14311]	[14311, 18958, 16026, 14171, 6846, 15713, 21679, 29601, 10075, 16586, 7896, 5311, 31562, 20946, 17532, 31285, 6388, 5694, 13043, 17669, 4530, 9226, 26192, 16296, 11718, 10399, 31998, 28242, 1822, 29415, 11842, 17493, 7712, 5205, 9280, 28346, 31771, 15237, 1977, 16501, 1616, 28360, 5980, 7355, 5316, 22369, 5572, 14487, 4280, 6696, 15647, 6059, 15585, 4542, 4537, 10207, 30046, 26948, 19521, 31559, 27782, 2405, 11536, 22194, 21302, 28891, 22972, 28205, 24501, 1534, 15063, 17880, 21225, 14768, 8291, 30255, 18813, 30002, 16324, 10407, 11344, 90, 29657, 19309, 10039, 31375, 25449, 12935, 21075, 14125, 16179, 7539, 8651, 18241, 29786, 18978, 7258, 19220, 31491, 10664, 31351, 7041, 474, 3409, 28449, 29681, 2362, 25375, 3236, 1879, 19294, 31967, 18704, 17436, 10161, 6496, 24579, 15437, 8371, 3261, 14799, 27616, 15159]
[7211, 32099, 363, 26379, 4248, 6741, 14290, 4000, 15396, 15070, 4519, 13857, 26990, 31419, 9316, 11642, 29521, 10060, 6796, 6482, 24141, 13942, 15067, 2032, 2089, 23206, 13658, 21382, 2476, 22656, 26294, 6645, 4565, 21538, 25215, 15179, 14764, 14956, 24903, 12264, 24591, 24644, 20328, 2715, 3278, 30837, 27169, 25206, 5264, 14750, 8702, 5689, 9609, 16791, 3459, 29836, 29964, 8511, 29501, 16672, 27261, 4201, 28541, 23602, 20610, 14171, 9401, 6532, 27126, 8396, 12571, 5834, 3960, 10155, 25190, 953, 22326, 10814, 25220, 20303, 7240, 25771, 4367, 20807, 24417, 5138, 23034, 11317, 26151, 12084, 3035, 23795, 10981, 12812, 7968, 15956, 14689, 2607, 29636, 15904, 24919, 9242, 12536, 9160, 18637, 29207, 16500, 2992, 13592, 9843, 24090, 11745, 14561, 24179, 30729, 15497, 405, 25762, 24611, 12465, 9504, 16971, 23432, 30401, 8901, 3590, 3772, 20317, 3596, 13828, 3928, 23232, 6426, 20158, 30307, 10202, 15649, 18164, 11237, 12817, 19962, 16912, 1577, 26190, 25401, 18705, 12489, 10835, 31918, 8120, 29588, 2806, 16999, 19645, 3180, 23577, 858, 9966, 13811, 7778, 14613, 7020, 27984, 9932, 29526, 20998, 2665, 26653, 19079, 3566, 14311, 2755, 14176, 4298, 18738, 4449, 9559, 2715, 10988, 25406, 29081, 2296, 29215, 9822, 24179, 18661, 24709, 2104, 28457, 2400, 1865, 24222, 25682, 24678, 13313, 21721, 970, 15859, 10579, 16195, 15856, 6667, 5074, 16384, 27385, 13413, 31337, 17934, 9914, 4046, 8114, 8493, 13168]	[13168, 8493, 8114, 4046, 9914, 17934, 31337, 13413, 27385, 16384, 5074, 6667, 15856, 16195, 10579, 15859, 970, 21721, 13313, 24678, 25682, 24222, 1865, 2400, 28457, 2104, 24709, 18661, 24179, 9822, 29215, 2296, 29081, 25406, 10988, 2715, 9559, 4449, 18738, 4298, 14176, 2755, 14311, 3566, 19079, 26653, 2665, 20998, 29526, 9932, 27984, 7020, 14613, 7778, 13811, 9966, 858, 23577, 3180, 19645, 16999, 2806, 29588, 8120, 31918, 10835, 12489, 18705, 25401, 26190, 1577, 16912, 19962, 12817, 11237, 18164, 15649, 10202, 30307, 20158, 6426, 23232, 3928, 13828, 3596, 20317, 3772, 3590, 8901, 30401, 23432, 16971, 9504, 12465, 24611, 25762, 405, 15497, 30729, 24179, 14561, 11745, 24090, 9843, 13592, 2992, 16500, 29207, 18637, 9160, 12536, 9242, 24919, 15904, 29636, 2607, 14689, 15956, 7968, 12812, 10981, 23795, 3035, 12084, 26151, 11317, 23034, 5138, 24417, 20807, 4367, 25771, 7240, 20303, 25220, 10814, 22326, 953, 25190, 10155, 3960, 5834, 12571, 8396, 27126, 6532, 9401, 14171, 20610, 23602, 28541, 4201, 27261, 16672, 29501, 8511, 29964, 29836, 3459, 16791, 9609, 5689, 8702, 14750, 5264, 25206, 27169, 30837, 3278, 2715, 20328, 24644, 24591, 12264, 24903, 14956, 14764, 15179, 25215, 21538, 4565, 6645, 26294, 22656, 2476, 21382, 13658, 23206, 2089, 2032, 15067, 13942, 24141, 6482, 6796, 10060, 29521, 11642, 9316, 31419, 26990, 13857, 4519, 15070, 15396, 4000, 14290, 6741, 4248, 26379, 363]
